Player_ID,Name,Age,Nationality,Best Position,photoUrl
203426,K. Løkberg,28,Norway,CM,https://cdn.sofifa.com/players/203/426/21_60.png
233378,J. Shipley,22,Republic of Ireland,CM,https://cdn.sofifa.com/players/233/378/21_60.png
253344,L. Segovia,22,Ecuador,CB,https://cdn.sofifa.com/players/253/344/21_60.png
229285,D. Gnaase,23,Germany,CDM,https://cdn.sofifa.com/players/229/285/21_60.png
237461,C. Colmán,26,Paraguay,ST,https://cdn.sofifa.com/players/237/461/21_60.png
233870,Ricardo Alves,29,Portugal,CB,https://cdn.sofifa.com/players/233/870/21_60.png
236173,Alex Doneiro,20,Brazil,ST,https://cdn.sofifa.com/players/236/173/21_60.png
222350,Xie Pengfei,27,China PR,RM,https://cdn.sofifa.com/players/222/350/21_60.png
214414,R. Ureña,27,Chile,CB,https://cdn.sofifa.com/players/214/414/21_60.png
207502,R. Kristiansen,32,Norway,LB,https://cdn.sofifa.com/players/207/502/21_60.png
255885,J. Zules Caicedo,29,Colombia,CB,https://cdn.sofifa.com/players/255/885/21_60.png
254349,P. Cifuentes,32,Ecuador,CB,https://cdn.sofifa.com/players/254/349/21_60.png
247949,�. Vlădoiu,21,Romania,RB,https://cdn.sofifa.com/players/247/949/21_60.png
224395,B. Bahn,27,Germany,RM,https://cdn.sofifa.com/players/224/395/21_60.png
231307,M. Poaty,22,France,LB,https://cdn.sofifa.com/players/231/307/21_60.png
234635,N. Jambor,24,Croatia,CDM,https://cdn.sofifa.com/players/234/635/21_60.png
230287,Adão Morrinhos,28,Brazil,ST,https://cdn.sofifa.com/players/230/287/21_60.png
243857,P. Mako,26,South Africa,LB,https://cdn.sofifa.com/players/243/857/21_60.png
238225,Olabe,24,Spain,CAM,https://cdn.sofifa.com/players/238/225/21_60.png
234385,N. Hauptmann,24,Germany,CAM,https://cdn.sofifa.com/players/234/385/21_60.png
205713,P. Boumal,27,Cameroon,CM,https://cdn.sofifa.com/players/205/713/21_60.png
201359,M. Abu,28,Ghana,CDM,https://cdn.sofifa.com/players/201/359/21_60.png
228751,M. Listkowski,22,Poland,CAM,https://cdn.sofifa.com/players/228/751/21_60.png
246159,E. Laird,18,England,RB,https://cdn.sofifa.com/players/246/159/21_60.png
251281,S. Köhler,23,Germany,CDM,https://cdn.sofifa.com/players/251/281/21_60.png
253327,J. Corozo,24,Ecuador,RM,https://cdn.sofifa.com/players/253/327/21_60.png
200592,Park Jong Woo,31,Korea Republic,RM,https://cdn.sofifa.com/players/200/592/21_60.png
247950,G. Simion,22,Romania,CDM,https://cdn.sofifa.com/players/247/950/21_60.png
202896,M. Ureña,30,Costa Rica,RW,https://cdn.sofifa.com/players/202/896/21_60.png
232848,Y. Maruyama,31,Japan,CDM,https://cdn.sofifa.com/players/232/848/21_60.png
236432,D. Sosa,22,Argentina,LB,https://cdn.sofifa.com/players/236/432/21_60.png
248209,P. Maslov,20,Russia,RB,https://cdn.sofifa.com/players/248/209/21_60.png
205202,W. Golla,28,Poland,CB,https://cdn.sofifa.com/players/205/202/21_60.png
236939,A. Ordóñez,26,Ecuador,CB,https://cdn.sofifa.com/players/236/939/21_60.png
253588,J. Fajardo,31,Peru,CB,https://cdn.sofifa.com/players/253/588/21_60.png
244363,Daniel Fuzato,22,Brazil,GK,https://cdn.sofifa.com/players/244/363/21_60.png
232586,K. Koizumi,25,Japan,RB,https://cdn.sofifa.com/players/232/586/21_60.png
235925,G. Gómez,24,Argentina,GK,https://cdn.sofifa.com/players/235/925/21_60.png
247182,Tuta,20,Brazil,CB,https://cdn.sofifa.com/players/247/182/21_60.png
253838,C. Flores,29,Venezuela,GK,https://cdn.sofifa.com/players/253/838/21_60.png
206485,R. Camacho,29,France,CB,https://cdn.sofifa.com/players/206/485/21_60.png
245652,M. Gueye,22,Senegal,ST,https://cdn.sofifa.com/players/245/652/21_60.png
239762,M. Sipľak,24,Slovakia,LWB,https://cdn.sofifa.com/players/239/762/21_60.png
242068,L. Moser,20,Germany,GK,https://cdn.sofifa.com/players/242/068/21_60.png
201364,Forniés,29,Spain,LB,https://cdn.sofifa.com/players/201/364/21_60.png
232595,Ko Seung Beom,26,Korea Republic,CM,https://cdn.sofifa.com/players/232/595/21_60.png
222611,D. Rodríguez,24,Argentina,CAM,https://cdn.sofifa.com/players/222/611/21_60.png
202131,J. Cousins,26,England,CDM,https://cdn.sofifa.com/players/202/131/21_60.png
256658,J. Ngankam,19,Germany,ST,https://cdn.sofifa.com/players/256/658/21_60.png
222369,E. Smith,23,Sweden,CM,https://cdn.sofifa.com/players/222/369/21_60.png
221857,Jin Jingdao,28,China PR,RM,https://cdn.sofifa.com/players/221/857/21_60.png
255392,B. Saidani,27,Tunisia,CB,https://cdn.sofifa.com/players/255/392/21_60.png
230809,C. Johnson,23,England,RWB,https://cdn.sofifa.com/players/230/809/21_60.png
228506,S. Tabekou,23,Cameroon,ST,https://cdn.sofifa.com/players/228/506/21_60.png
216730,S. Gregersen,25,Norway,CB,https://cdn.sofifa.com/players/216/730/21_60.png
204442,D. Mohamed,31,France,CDM,https://cdn.sofifa.com/players/204/442/21_60.png
258713,Z. Ouattara,20,Ivory Coast,RB,https://cdn.sofifa.com/players/258/713/21_60.png
238489,T. Boss,27,Germany,GK,https://cdn.sofifa.com/players/238/489/21_60.png
237721,A. Al Khaibari,23,Saudi Arabia,CDM,https://cdn.sofifa.com/players/237/721/21_60.png
251800,U. Akyol,22,Germany,CDM,https://cdn.sofifa.com/players/251/800/21_60.png
198811,F. Jensen,27,Norway,CDM,https://cdn.sofifa.com/players/198/811/21_60.png
225174,D. Louiserre,25,France,CM,https://cdn.sofifa.com/players/225/174/21_60.png
233878,R. Moise,24,Romania,CAM,https://cdn.sofifa.com/players/233/878/21_60.png
193942,J. Colback,30,England,CDM,https://cdn.sofifa.com/players/193/942/21_60.png
203159,T. Kister,33,Germany,CB,https://cdn.sofifa.com/players/203/159/21_60.png
205975,J. Bartkowski,28,Poland,RB,https://cdn.sofifa.com/players/205/975/21_60.png
221847,M. Mirahmetjan,29,China PR,CM,https://cdn.sofifa.com/players/221/847/21_60.png
184218,L. Vibe,33,Denmark,RW,https://cdn.sofifa.com/players/184/218/21_60.png
210843,H. Kadish,27,Saudi Arabia,LB,https://cdn.sofifa.com/players/210/843/21_60.png
226711,N. Omladič,30,Slovenia,RM,https://cdn.sofifa.com/players/226/711/21_60.png
250817,Gabriel Souza,23,Brazil,GK,https://cdn.sofifa.com/players/250/817/21_60.png
211437,L. Bertone,26,Switzerland,CAM,https://cdn.sofifa.com/players/211/437/21_60.png
239341,L. Hemmerich,22,Germany,RB,https://cdn.sofifa.com/players/239/341/21_60.png
192237,Y. Pehlivan,31,Austria,CDM,https://cdn.sofifa.com/players/192/237/21_60.png
226542,D. Martínez,30,Colombia,GK,https://cdn.sofifa.com/players/226/542/21_60.png
230638,J. Vásquez,25,Colombia,RM,https://cdn.sofifa.com/players/230/638/21_60.png
235244,R. Nicolaisen,23,Denmark,CB,https://cdn.sofifa.com/players/235/244/21_60.png
245986,Cristian,24,Spain,CAM,https://cdn.sofifa.com/players/245/986/21_60.png
232603,K. Yoshino,25,Japan,CB,https://cdn.sofifa.com/players/232/603/21_60.png
234945,M. Besuschkow,23,Germany,CM,https://cdn.sofifa.com/players/234/945/21_60.png
178589,S. Jamieson,31,Australia,LB,https://cdn.sofifa.com/players/178/589/21_60.png
224669,Yin Hongbo,30,China PR,LM,https://cdn.sofifa.com/players/224/669/21_60.png
228508,F. Kalig,27,Germany,CB,https://cdn.sofifa.com/players/228/508/21_60.png
227740,D. Arboleda,25,Colombia,CB,https://cdn.sofifa.com/players/227/740/21_60.png
247963,I. Larie,33,Romania,CB,https://cdn.sofifa.com/players/247/963/21_60.png
250781,F. Oswald,29,Germany,GK,https://cdn.sofifa.com/players/250/781/21_60.png
184471,A. Judge,31,Republic of Ireland,CAM,https://cdn.sofifa.com/players/184/471/21_60.png
183712,S. Mölders,35,Germany,ST,https://cdn.sofifa.com/players/183/712/21_60.png
234914,M. D'Arpino,24,France,CM,https://cdn.sofifa.com/players/234/914/21_60.png
246179,D. van Kaam,20,Netherlands,CAM,https://cdn.sofifa.com/players/246/179/21_60.png
243619,D. Burgzorg,21,Netherlands,RM,https://cdn.sofifa.com/players/243/619/21_60.png
236963,R. Niczuly,24,Romania,GK,https://cdn.sofifa.com/players/236/963/21_60.png
216227,K. Jackson,26,England,ST,https://cdn.sofifa.com/players/216/227/21_60.png
215459,G. Karlen,27,Switzerland,ST,https://cdn.sofifa.com/players/215/459/21_60.png
212643,P. Cibicki,26,Sweden,RM,https://cdn.sofifa.com/players/212/643/21_60.png
252575,P. Mendy,24,France,LB,https://cdn.sofifa.com/players/252/575/21_60.png
126883,A. Durak,33,Turkey,CAM,https://cdn.sofifa.com/players/126/883/21_60.png
202144,W. Chalá,28,Ecuador,ST,https://cdn.sofifa.com/players/202/144/21_60.png
205216,Sérgio Marakis,28,Portugal,CB,https://cdn.sofifa.com/players/205/216/21_60.png
216736,Wang Shangyuan,27,China PR,CB,https://cdn.sofifa.com/players/216/736/21_60.png
227744,M. Quiñones,24,Colombia,LB,https://cdn.sofifa.com/players/227/744/21_60.png
243360,N. Fröling,20,Sweden,ST,https://cdn.sofifa.com/players/243/360/21_60.png
227998,D. Badji,27,Senegal,ST,https://cdn.sofifa.com/players/227/998/21_60.png
190883,A. DeLaGarza,32,Guam,RB,https://cdn.sofifa.com/players/190/883/21_60.png
193443,T. Coremans,29,Netherlands,GK,https://cdn.sofifa.com/players/193/443/21_60.png
251287,F. Nürnberger,20,Germany,LWB,https://cdn.sofifa.com/players/251/287/21_60.png
221854,Wu Xinghan,27,China PR,LM,https://cdn.sofifa.com/players/221/854/21_60.png
201112,J. Słowik,28,Poland,GK,https://cdn.sofifa.com/players/201/112/21_60.png
212120,M. Heylen,26,Belgium,CB,https://cdn.sofifa.com/players/212/120/21_60.png
234648,M. Huber,30,Austria,CB,https://cdn.sofifa.com/players/234/648/21_60.png
240024,J. Serrano,22,France,LB,https://cdn.sofifa.com/players/240/024/21_60.png
232599,Y. Nakayama,23,Japan,CDM,https://cdn.sofifa.com/players/232/599/21_60.png
224150,J. Salas,26,Mexico,CM,https://cdn.sofifa.com/players/224/150/21_60.png
221599,N. Nyauza,30,South Africa,CB,https://cdn.sofifa.com/players/221/599/21_60.png
223908,V. Wernersson,24,Sweden,LWB,https://cdn.sofifa.com/players/223/908/21_60.png
216485,A. Tshibola,25,DR Congo,CDM,https://cdn.sofifa.com/players/216/485/21_60.png
212645,P. Konate,26,Guinea,LWB,https://cdn.sofifa.com/players/212/645/21_60.png
252324,Riquelme,20,Spain,CAM,https://cdn.sofifa.com/players/252/324/21_60.png
183204,P. Zanev,34,Bulgaria,CB,https://cdn.sofifa.com/players/183/204/21_60.png
243364,D. Watari,27,Japan,ST,https://cdn.sofifa.com/players/243/364/21_60.png
242084,Carlos Miguel,23,Brazil,GK,https://cdn.sofifa.com/players/242/084/21_60.png
243856,A. Mabaso,29,South Africa,RB,https://cdn.sofifa.com/players/243/856/21_60.png
252304,I. Zlatanović,22,Serbia,ST,https://cdn.sofifa.com/players/252/304/21_60.png
232940,R. Maeda,26,Japan,CM,https://cdn.sofifa.com/players/232/940/21_60.png
211600,A. Ben Mohamed,25,Tunisia,LB,https://cdn.sofifa.com/players/211/600/21_60.png
232617,K. Shimizu,31,Japan,LM,https://cdn.sofifa.com/players/232/617/21_60.png
209062,P. Frick,28,Sweden,ST,https://cdn.sofifa.com/players/209/062/21_60.png
248230,J. Carls,23,Germany,LB,https://cdn.sofifa.com/players/248/230/21_60.png
255654,P. Kalulu,20,France,CB,https://cdn.sofifa.com/players/255/654/21_60.png
228007,Lee Yeong Jae,25,Korea Republic,CAM,https://cdn.sofifa.com/players/228/007/21_60.png
234151,David Carmona,23,Spain,RB,https://cdn.sofifa.com/players/234/151/21_60.png
238503,L. Weinkauf,23,Germany,GK,https://cdn.sofifa.com/players/238/503/21_60.png
221358,J. Rossiter,23,England,CDM,https://cdn.sofifa.com/players/221/358/21_60.png
245159,Juan Ibiza,24,Spain,CB,https://cdn.sofifa.com/players/245/159/21_60.png
188071,T. Oar,28,Australia,LM,https://cdn.sofifa.com/players/188/071/21_60.png
257703,Pedro Henrique,23,Brazil,ST,https://cdn.sofifa.com/players/257/703/21_60.png
211880,M. Welzmüller,30,Germany,CDM,https://cdn.sofifa.com/players/211/880/21_60.png
236712,D. Lavalée,23,Belgium,CB,https://cdn.sofifa.com/players/236/712/21_60.png
189352,M. Sema,31,Sweden,RW,https://cdn.sofifa.com/players/189/352/21_60.png
205225,M. Akça,29,Turkey,CB,https://cdn.sofifa.com/players/205/225/21_60.png
248489,D. Quiñones,21,Colombia,RWB,https://cdn.sofifa.com/players/248/489/21_60.png
254633,A. Leites,28,Uruguay,ST,https://cdn.sofifa.com/players/254/633/21_60.png
192169,E. Friberg,34,Sweden,CM,https://cdn.sofifa.com/players/192/169/21_60.png
216237,K. Azamoum,30,France,CDM,https://cdn.sofifa.com/players/216/237/21_60.png
193211,A. Ignjovski,29,Serbia,CDM,https://cdn.sofifa.com/players/193/211/21_60.png
168629,I. Khalili,33,Palestine,RW,https://cdn.sofifa.com/players/168/629/21_60.png
253613,R. Salcedo,30,Peru,CDM,https://cdn.sofifa.com/players/253/613/21_60.png
253357,G. de los Santos,29,Uruguay,CB,https://cdn.sofifa.com/players/253/357/21_60.png
186541,N. Vidrio,31,Mexico,CB,https://cdn.sofifa.com/players/186/541/21_60.png
216493,F. Menig,26,Germany,CB,https://cdn.sofifa.com/players/216/493/21_60.png
214701,T. Asta-Buruaga,23,Chile,CB,https://cdn.sofifa.com/players/214/701/21_60.png
204458,A. Oshilaja,27,England,CB,https://cdn.sofifa.com/players/204/458/21_60.png
247468,R. Ashurmatov,23,Uzbekistan,CB,https://cdn.sofifa.com/players/247/468/21_60.png
240044,Luan,24,Brazil,CB,https://cdn.sofifa.com/players/240/044/21_60.png
232876,Y. Ito,26,Japan,RB,https://cdn.sofifa.com/players/232/876/21_60.png
254891,J. Martínez,25,Venezuela,CDM,https://cdn.sofifa.com/players/254/891/21_60.png
253867,L. Flores,24,Venezuela,LM,https://cdn.sofifa.com/players/253/867/21_60.png
232874,S. Yamamoto,35,Japan,LB,https://cdn.sofifa.com/players/232/874/21_60.png
246951,M. Loría,23,Costa Rica,LM,https://cdn.sofifa.com/players/246/951/21_60.png
222382,L. Chávez,24,Mexico,CAM,https://cdn.sofifa.com/players/222/382/21_60.png
254889,N. Nomura,29,Japan,CAM,https://cdn.sofifa.com/players/254/889/21_60.png
254895,F. Chafaï,30,Algeria,CB,https://cdn.sofifa.com/players/254/895/21_60.png
191662,Kim Sung Hwan,33,Korea Republic,CM,https://cdn.sofifa.com/players/191/662/21_60.png
234671,J. Odgaard,21,Denmark,ST,https://cdn.sofifa.com/players/234/671/21_60.png
241071,Moreto Cassamá,22,Guinea Bissau,CAM,https://cdn.sofifa.com/players/241/071/21_60.png
220593,J. Brondeel,26,Belgium,GK,https://cdn.sofifa.com/players/220/593/21_60.png
244655,G. Whyte,24,Northern Ireland,RM,https://cdn.sofifa.com/players/244/655/21_60.png
236462,L. Faye,22,Netherlands,LB,https://cdn.sofifa.com/players/236/462/21_60.png
229040,A. Nkaka,24,Belgium,CB,https://cdn.sofifa.com/players/229/040/21_60.png
244399,T. Cognat,22,France,CAM,https://cdn.sofifa.com/players/244/399/21_60.png
243632,C. Abi,20,France,ST,https://cdn.sofifa.com/players/243/632/21_60.png
244656,Y. Takaoka,24,Japan,GK,https://cdn.sofifa.com/players/244/656/21_60.png
234158,A. Gory,23,France,ST,https://cdn.sofifa.com/players/234/158/21_60.png
254896,Adriano Castanheira,27,Portugal,RW,https://cdn.sofifa.com/players/254/896/21_60.png
209072,C. Rivero,27,Venezuela,CB,https://cdn.sofifa.com/players/209/072/21_60.png
224812,S. Bolbat,27,Ukraine,RM,https://cdn.sofifa.com/players/224/812/21_60.png
244142,A. Radu,24,Romania,LB,https://cdn.sofifa.com/players/244/142/21_60.png
207538,A. Koro Koné,30,Ivory Coast,ST,https://cdn.sofifa.com/players/207/538/21_60.png
255154,B. Milovanov,22,Ukraine,RB,https://cdn.sofifa.com/players/255/154/21_60.png
221620,M. Hairston,26,United States,RWB,https://cdn.sofifa.com/players/221/620/21_60.png
222389,N. Haikin,24,Russia,GK,https://cdn.sofifa.com/players/222/389/21_60.png
229038,Christian Rivera,22,Spain,CDM,https://cdn.sofifa.com/players/229/038/21_60.png
215477,I. Kecojević,32,Montenegro,CB,https://cdn.sofifa.com/players/215/477/21_60.png
179636,D. Worrall,30,England,RM,https://cdn.sofifa.com/players/179/636/21_60.png
239028,A. Koita,21,Belgium,CAM,https://cdn.sofifa.com/players/239/028/21_60.png
236724,S. Hangya,26,Hungary,LB,https://cdn.sofifa.com/players/236/724/21_60.png
216755,Abner,24,Brazil,LWB,https://cdn.sofifa.com/players/216/755/21_60.png
252081,E. Kardeşler,26,Turkey,GK,https://cdn.sofifa.com/players/252/081/21_60.png
204979,I. Touray,25,Gambia,LWB,https://cdn.sofifa.com/players/204/979/21_60.png
256690,Y. Jarju,23,Gambia,ST,https://cdn.sofifa.com/players/256/690/21_60.png
237490,P. Sontheimer,21,Germany,CM,https://cdn.sofifa.com/players/237/490/21_60.png
234418,P. Kurzweg,26,Germany,LM,https://cdn.sofifa.com/players/234/418/21_60.png
230834,A. Peña,24,Mexico,CB,https://cdn.sofifa.com/players/230/834/21_60.png
253361,A. López,27,Ecuador,RB,https://cdn.sofifa.com/players/253/361/21_60.png
238005,J. Żubrowski,28,Poland,CDM,https://cdn.sofifa.com/players/238/005/21_60.png
244669,M. Hjulmand,21,Denmark,CM,https://cdn.sofifa.com/players/244/669/21_60.png
245694,A. Traoré,25,Mali,LM,https://cdn.sofifa.com/players/245/694/21_60.png
237750,K. Tokura,34,Japan,ST,https://cdn.sofifa.com/players/237/750/21_60.png
237496,D. Mihailovic,21,United States,CAM,https://cdn.sofifa.com/players/237/496/21_60.png
232376,T. Aoki,30,Japan,CDM,https://cdn.sofifa.com/players/232/376/21_60.png
250805,D. Abels,23,Netherlands,CB,https://cdn.sofifa.com/players/250/805/21_60.png
210870,G. Zhukov,25,Kazakhstan,RM,https://cdn.sofifa.com/players/210/870/21_60.png
216758,J. Torrico,33,Bolivia,LB,https://cdn.sofifa.com/players/216/758/21_60.png
232374,T. Ugajin,32,Japan,LM,https://cdn.sofifa.com/players/232/374/21_60.png
253366,G. Cortéz,22,Ecuador,LB,https://cdn.sofifa.com/players/253/366/21_60.png
224953,André Moreira,24,Portugal,GK,https://cdn.sofifa.com/players/224/953/21_60.png
204220,C. Edwards,26,England,CM,https://cdn.sofifa.com/players/204/220/21_60.png
253878,E. Fereira,19,Venezuela,RB,https://cdn.sofifa.com/players/253/878/21_60.png
229815,N. Antonitsch,28,Austria,CB,https://cdn.sofifa.com/players/229/815/21_60.png
240311,L. Zidane,22,France,GK,https://cdn.sofifa.com/players/240/311/21_60.png
242359,Jorge Fernandes,23,Portugal,CB,https://cdn.sofifa.com/players/242/359/21_60.png
192439,M. Davidson,32,Scotland,CDM,https://cdn.sofifa.com/players/192/439/21_60.png
220089,S. Dursun,28,Turkey,CB,https://cdn.sofifa.com/players/220/089/21_60.png
243641,L. Adžić,21,Serbia,CAM,https://cdn.sofifa.com/players/243/641/21_60.png
220600,A. Lundqvist,26,Sweden,LB,https://cdn.sofifa.com/players/220/600/21_60.png
228283,R. Civelek,24,Turkey,RM,https://cdn.sofifa.com/players/228/283/21_60.png
241829,Lucas Cunha,23,Brazil,CB,https://cdn.sofifa.com/players/241/829/21_60.png
241301,J. Shonga,23,Zambia,ST,https://cdn.sofifa.com/players/241/301/21_60.png
183973,L. Nestor,31,France,CB,https://cdn.sofifa.com/players/183/973/21_60.png
235451,M. Cano,34,Argentina,GK,https://cdn.sofifa.com/players/235/451/21_60.png
234683,A. Zeqiri,21,Switzerland,ST,https://cdn.sofifa.com/players/234/683/21_60.png
232379,N. Ishihara,35,Japan,ST,https://cdn.sofifa.com/players/232/379/21_60.png
202171,J. Williams,32,United States,CB,https://cdn.sofifa.com/players/202/171/21_60.png
247993,P. Petrescu,27,Romania,RM,https://cdn.sofifa.com/players/247/993/21_60.png
188602,W. Rémy,29,France,CB,https://cdn.sofifa.com/players/188/602/21_60.png
243386,D. Valencia,20,Chile,ST,https://cdn.sofifa.com/players/243/386/21_60.png
237242,F. Román,24,Colombia,RB,https://cdn.sofifa.com/players/237/242/21_60.png
220090,Raphael Rossi,29,Brazil,CB,https://cdn.sofifa.com/players/220/090/21_60.png
199866,J. Ogu,32,Nigeria,CB,https://cdn.sofifa.com/players/199/866/21_60.png
198330,I. Franjić,32,Australia,RWB,https://cdn.sofifa.com/players/198/330/21_60.png
205752,G. Edwards,27,Wales,RW,https://cdn.sofifa.com/players/205/752/21_60.png
189110,P. Hanlon,30,Scotland,CB,https://cdn.sofifa.com/players/189/110/21_60.png
243646,B. Nygren,18,Sweden,CAM,https://cdn.sofifa.com/players/243/646/21_60.png
234173,Q. Daubin,24,France,CDM,https://cdn.sofifa.com/players/234/173/21_60.png
255934,J. Onana,20,Cameroon,CDM,https://cdn.sofifa.com/players/255/934/21_60.png
246974,Diogo Calila,21,Portugal,RWB,https://cdn.sofifa.com/players/246/974/21_60.png
166844,K. Lafferty,32,Northern Ireland,ST,https://cdn.sofifa.com/players/166/844/21_60.png
233148,Y. Nakano,27,Japan,LM,https://cdn.sofifa.com/players/233/148/21_60.png
169404,J. Fejzić,34,Bosnia Herzegovina,GK,https://cdn.sofifa.com/players/169/404/21_60.png
184764,L. Schwechlen,31,France,LB,https://cdn.sofifa.com/players/184/764/21_60.png
235197,M. Svensson,22,Sweden,RM,https://cdn.sofifa.com/players/235/197/21_60.png
231616,E. Riis,22,Denmark,ST,https://cdn.sofifa.com/players/231/616/21_60.png
186558,J. Ryan,31,Republic of Ireland,CDM,https://cdn.sofifa.com/players/186/558/21_60.png
238269,J. Pendant,23,France,LB,https://cdn.sofifa.com/players/238/269/21_60.png
195261,M. Aydin,32,Germany,ST,https://cdn.sofifa.com/players/195/261/21_60.png
231614,F. Reese,22,Germany,ST,https://cdn.sofifa.com/players/231/614/21_60.png
232894,T. Iwanami,26,Japan,CDM,https://cdn.sofifa.com/players/232/894/21_60.png
238270,A. Erlingmark,22,Sweden,CB,https://cdn.sofifa.com/players/238/270/21_60.png
243125,S. Strand,27,Sweden,LB,https://cdn.sofifa.com/players/243/125/21_60.png
204737,Salvador Agra,28,Portugal,RM,https://cdn.sofifa.com/players/204/737/21_60.png
204476,T. Beugelsdijk,29,Netherlands,CB,https://cdn.sofifa.com/players/204/476/21_60.png
223679,T. Rieder,26,Germany,CB,https://cdn.sofifa.com/players/223/679/21_60.png
206524,J. Willis,25,England,CB,https://cdn.sofifa.com/players/206/524/21_60.png
210108,E. Lee,25,England,CAM,https://cdn.sofifa.com/players/210/108/21_60.png
200895,J. Morris,28,England,LW,https://cdn.sofifa.com/players/200/895/21_60.png
216255,M. Stefaniak,25,Germany,RM,https://cdn.sofifa.com/players/216/255/21_60.png
218047,P. Bijen,25,Netherlands,CB,https://cdn.sofifa.com/players/218/047/21_60.png
222399,C. Ogilvie,24,England,LB,https://cdn.sofifa.com/players/222/399/21_60.png
232127,A. Keita,22,Ivory Coast,CDM,https://cdn.sofifa.com/players/232/127/21_60.png
246437,Y. Goto,27,Japan,RM,https://cdn.sofifa.com/players/246/437/21_60.png
256958,Fábio Vieira,20,Portugal,CAM,https://cdn.sofifa.com/players/256/958/21_60.png
178623,David Caiado,33,Portugal,LM,https://cdn.sofifa.com/players/178/623/21_60.png
240576,M. Ortíz,25,Argentina,CAM,https://cdn.sofifa.com/players/240/576/21_60.png
241344,Yang Liyu,23,China PR,RM,https://cdn.sofifa.com/players/241/344/21_60.png
189120,A. Sauthier,29,Switzerland,RB,https://cdn.sofifa.com/players/189/120/21_60.png
199105,G. Nazareno,32,Ecuador,LB,https://cdn.sofifa.com/players/199/105/21_60.png
199917,J. Forster-Caskey,26,England,CAM,https://cdn.sofifa.com/players/199/917/21_60.png
192912,G. Merebashvili,33,Georgia,LM,https://cdn.sofifa.com/players/192/912/21_60.png
222698,Park Dae Han,29,Korea Republic,LB,https://cdn.sofifa.com/players/222/698/21_60.png
215756,S. McQueen,25,England,LB,https://cdn.sofifa.com/players/215/756/21_60.png
251337,Alex Suárez,27,Spain,CB,https://cdn.sofifa.com/players/251/337/21_60.png
243657,J. Garner,19,England,CM,https://cdn.sofifa.com/players/243/657/21_60.png
242633,M. Frendrup,19,Denmark,CDM,https://cdn.sofifa.com/players/242/633/21_60.png
176585,I. Pallas,37,Uruguay,CB,https://cdn.sofifa.com/players/176/585/21_60.png
213449,P. Stolarski,24,Poland,RB,https://cdn.sofifa.com/players/213/449/21_60.png
172232,J. Toivio,32,Finland,CB,https://cdn.sofifa.com/players/172/232/21_60.png
235464,J. Storey,22,England,CB,https://cdn.sofifa.com/players/235/464/21_60.png
203464,T. Hoban,26,Republic of Ireland,CB,https://cdn.sofifa.com/players/203/464/21_60.png
253895,R. Hernández,26,Venezuela,RM,https://cdn.sofifa.com/players/253/895/21_60.png
237511,A. Sampsted,22,Iceland,RB,https://cdn.sofifa.com/players/237/511/21_60.png
213959,E. Andersson,24,Sweden,CM,https://cdn.sofifa.com/players/213/959/21_60.png
197831,J. Davidson,29,Australia,LB,https://cdn.sofifa.com/players/197/831/21_60.png
251846,M. Velisar,21,Romania,LB,https://cdn.sofifa.com/players/251/846/21_60.png
233158,Y. Misao,29,Japan,LB,https://cdn.sofifa.com/players/233/158/21_60.png
202182,R. Riski,30,Finland,RW,https://cdn.sofifa.com/players/202/182/21_60.png
222410,K. Veendorp,23,Netherlands,CB,https://cdn.sofifa.com/players/222/410/21_60.png
237524,S. Kaba,25,Guinea,ST,https://cdn.sofifa.com/players/237/524/21_60.png
253652,V. Castellón,30,Bolivia,LM,https://cdn.sofifa.com/players/253/652/21_60.png
257243,E. Peretz,23,Israel,CAM,https://cdn.sofifa.com/players/257/243/21_60.png
239835,V. Mpindi Ekani,23,Cameroon,CDM,https://cdn.sofifa.com/players/239/835/21_60.png
242395,W. Semedo,26,France,CAM,https://cdn.sofifa.com/players/242/395/21_60.png
242651,F. Valot,27,France,RM,https://cdn.sofifa.com/players/242/651/21_60.png
244187,A. Mendy,25,Senegal,LB,https://cdn.sofifa.com/players/244/187/21_60.png
253915,A. Osorio,22,Peru,ST,https://cdn.sofifa.com/players/253/915/21_60.png
200667,M. Power,26,England,CM,https://cdn.sofifa.com/players/200/667/21_60.png
216540,W. Eskelinen,23,Sweden,GK,https://cdn.sofifa.com/players/216/540/21_60.png
237538,F. Rogić,27,Sweden,CM,https://cdn.sofifa.com/players/237/538/21_60.png
229084,R. Herrera,31,Uruguay,CB,https://cdn.sofifa.com/players/229/084/21_60.png
178140,A. Swinkels,35,Netherlands,CB,https://cdn.sofifa.com/players/178/140/21_60.png
253148,M. Benkhemassa,27,Algeria,CM,https://cdn.sofifa.com/players/253/148/21_60.png
193244,B. Shuttleworth,33,United States,GK,https://cdn.sofifa.com/players/193/244/21_60.png
195036,S. Winnall,29,England,ST,https://cdn.sofifa.com/players/195/036/21_60.png
202204,K. Haraldseid,26,Norway,RWB,https://cdn.sofifa.com/players/202/204/21_60.png
258501,M. Lotrič,25,Slovenia,CAM,https://cdn.sofifa.com/players/258/501/21_60.png
200130,R. Mulumba,27,DR Congo,CM,https://cdn.sofifa.com/players/200/130/21_60.png
215234,I. Quílez,30,Argentina,RB,https://cdn.sofifa.com/players/215/234/21_60.png
235729,D. Bates,23,Scotland,CB,https://cdn.sofifa.com/players/235/729/21_60.png
