Player_ID,Club_ID,Value_Num_in_EUR,Wage_Num_in_EUR,Release Clause_Num_in_EUR,OVA,POT,Age
237247,209,1000000,500,1600000,68,68,30
242879,222,2700000,550,3200000,68,87,18
232380,491,1000000,6000,1000000,68,68,31
219836,55,1400000,8000,1900000,68,73,26
233141,358,1400000,6000,1500000,68,69,26
201707,70,0,0,0,68,68,30
241850,83,3000000,6000,3400000,68,81,21
257771,366,1700000,4000,1600000,68,73,24
224198,268,1700000,5000,2300000,68,73,24
218311,466,1200000,3000,1600000,68,68,28
230855,333,1400000,8000,1600000,68,71,26
235719,401,2400000,6000,2100000,68,75,23
237255,66,2500000,3000,2000000,68,76,23
248775,522,1400000,3000,2000000,68,69,26
231624,300,1200000,6000,1500000,68,68,28
234184,323,2600000,3000,1700000,68,76,21
237768,438,1300000,5000,1200000,68,68,27
239048,332,1400000,10000,2300000,68,69,26
235215,348,2700000,5000,2800000,68,77,22
200912,248,1200000,5000,1100000,68,68,30
213471,511,1800000,3000,1600000,68,73,25
230107,141,1800000,7000,2400000,68,74,24
148696,564,275000,2000,200000,68,68,36
229336,307,2700000,11000,2300000,68,77,23
190424,362,1000000,4000,969000,68,68,29
258520,95,2700000,18000,3200000,68,78,21
221401,402,1100000,8000,1500000,68,69,29
176345,438,130000,2000,300000,68,68,35
247257,38,2500000,6000,3000000,68,78,21
223962,281,2600000,3000,2000000,68,76,22
204763,595,1200000,1000,1200000,68,68,27
226523,233,1600000,3000,1500000,68,73,24
227803,444,1400000,550,2400000,68,69,26
229851,101,1000000,13000,1200000,68,68,30
230363,400,950000,9000,1200000,68,68,32
201681,545,1000000,1000,1000000,68,68,31
231878,258,1300000,3000,1300000,68,72,27
213702,549,1700000,5000,1700000,68,72,25
244175,596,1100000,1000,1100000,68,68,28
241093,551,2300000,5000,1800000,68,75,22
235213,291,2100000,2000,1400000,68,75,24
188621,483,825000,4000,0,68,68,32
205518,394,1200000,7000,1300000,68,68,28
215758,555,1700000,5000,2100000,68,73,24
231886,356,1600000,3000,1700000,68,71,24
232654,359,2300000,4000,2000000,68,77,23
239822,88,1500000,13000,1700000,68,71,24
240846,354,2700000,5000,2500000,68,77,23
251342,363,1900000,7000,1800000,68,73,22
229839,359,1600000,5000,1700000,68,72,25
164559,313,400000,3000,471000,68,68,37
221130,75,1100000,10000,1500000,68,70,26
212938,324,1100000,2000,1200000,68,69,28
165321,597,450000,5000,569000,68,68,34
246728,26,2900000,4000,3800000,68,82,19
228033,54,1200000,8000,1300000,68,68,30
241089,186,1800000,13000,2500000,68,73,24
252865,33,2800000,4000,4400000,68,81,18
223426,486,1000000,3000,1000000,68,68,29
235458,102,2500000,22000,2600000,68,76,23
239810,301,2900000,4000,4000000,68,82,19
248002,335,1500000,6000,1500000,68,72,26
250818,251,2700000,5000,3200000,68,77,22
166851,70,0,0,0,68,68,37
232643,200,1600000,5000,1600000,68,72,24
212420,369,1400000,11000,2000000,68,71,26
208581,560,1900000,2000,1700000,68,74,23
239323,467,2700000,4000,2100000,68,76,23
240091,25,2100000,8000,1800000,68,75,23
179931,399,575000,3000,744000,68,68,33
202716,219,1400000,5000,1700000,68,69,27
215254,367,575000,6000,638000,68,68,33
220886,131,1700000,3000,1900000,68,74,25
234198,104,1800000,4000,1800000,68,74,23
244182,435,3000000,5000,3700000,68,80,22
253910,504,1600000,550,2400000,68,71,24
195286,217,1200000,10000,1600000,68,68,28
175753,598,400000,1000,375000,68,68,36
244143,379,2700000,6000,2400000,68,79,21
199049,511,1100000,3000,1100000,68,69,29
203309,599,1200000,3000,1100000,68,68,28
204842,443,1300000,5000,1300000,68,72,27
209194,498,825000,6000,1000000,68,68,31
212778,397,1100000,2000,1200000,68,69,28
236074,203,1300000,5000,1600000,68,68,24
188202,433,925000,5000,1100000,68,69,29
206123,318,1600000,3000,1600000,68,71,26
209963,358,1300000,5000,1200000,68,69,27
244523,160,2800000,5000,3600000,68,81,22
248107,451,2600000,3000,2000000,68,78,21
125995,268,400000,5000,650000,68,68,37
207916,449,1600000,8000,1500000,68,71,25
226604,401,1900000,6000,2000000,68,74,23
194092,252,1100000,7000,1500000,68,68,29
174381,494,375000,500,591000,68,68,37
243497,25,2700000,8000,3700000,68,81,20
236269,444,1300000,550,2000000,68,68,27
193581,126,1200000,13000,1800000,68,68,30
189141,418,1200000,3000,1100000,68,68,29
230357,203,1100000,6000,1500000,68,68,28
228821,478,1900000,18000,0,68,74,24
176849,517,825000,4000,963000,68,68,32
216284,389,1300000,4000,1500000,68,70,27
232156,392,1900000,7000,2200000,68,74,23
188124,523,825000,2000,844000,68,68,31
232669,300,2700000,3000,0,68,79,21
173533,102,650000,21000,1200000,68,68,31
177373,233,775000,3000,748000,68,68,32
220126,317,1400000,6000,1600000,68,71,26
189655,297,1000000,500,1800000,68,68,31
253911,256,2700000,5000,2400000,68,77,21
248023,335,1000000,7000,1100000,68,68,29
202199,474,1200000,3000,1500000,68,71,26
166097,65,400000,16000,903000,68,68,33
248017,566,1200000,7000,0,68,68,30
219605,573,1600000,3000,1400000,68,73,25
204242,399,1200000,3000,1500000,68,68,29
222930,378,1500000,6000,2100000,68,72,26
232658,326,2300000,6000,1900000,68,75,22
169938,327,1000000,5000,1600000,68,68,31
219091,134,2200000,6000,1900000,68,75,25
222163,507,1000000,4000,1000000,68,68,31
246739,540,1300000,3000,1800000,68,70,26
210644,184,1700000,16000,2400000,68,72,25
212948,546,1500000,3000,1400000,68,73,24
237780,358,1000000,5000,943000,68,68,30
244692,476,2700000,3000,3000000,68,81,19
213717,600,1200000,2000,1200000,68,68,29
232397,601,625000,500,860000,68,68,33
189148,529,1200000,19000,0,68,68,30
231885,460,825000,3000,688000,68,68,32
185316,361,1000000,4000,1000000,68,68,30
210917,154,1300000,2000,1500000,68,68,27
237797,523,575000,3000,563000,68,68,34
175589,127,400000,9000,0,68,68,34
239590,265,1000000,9000,0,68,68,29
214759,226,1100000,4000,1100000,68,68,29
215527,325,1000000,4000,1100000,68,68,30
223207,70,0,0,0,68,70,27
224487,496,1800000,3000,2200000,68,73,24
226535,295,1400000,4000,1500000,68,69,27
234727,309,1600000,8000,1800000,68,73,23
225768,292,2600000,500,3100000,68,78,22
238056,426,2600000,2000,2700000,68,79,22
243944,120,1400000,9000,2200000,68,71,26
229361,513,1700000,4000,1900000,68,74,25
242673,366,1600000,6000,1600000,68,71,26
212192,417,1800000,5000,2000000,68,73,25
215292,134,775000,8000,863000,68,68,33
232697,416,1100000,6000,1100000,68,68,29
195065,433,1200000,7000,1400000,68,68,28
200698,79,825000,5000,875000,68,68,29
222970,470,1200000,5000,1500000,68,68,29
224250,567,1300000,2000,1400000,68,69,27
164858,70,0,0,0,68,68,33
235258,543,1000000,500,1600000,68,68,30
104442,496,400000,3000,525000,68,68,36
210427,422,1300000,4000,1900000,68,68,27
242427,208,2500000,7000,2300000,68,76,22
189924,411,1000000,4000,945000,68,68,30
230372,91,1300000,7000,1600000,68,68,24
200700,351,1200000,7000,1500000,68,68,28
203491,509,1300000,6000,1700000,68,68,26
241389,138,2700000,9000,3100000,68,77,21
252909,219,2700000,4000,2500000,68,77,23
187084,236,975000,7000,1400000,68,68,32
236529,96,2700000,15000,3200000,68,79,21
136686,571,130000,1000,113000,68,68,37
223726,268,1100000,6000,1600000,68,68,28
226286,256,1200000,7000,1400000,68,68,29
231406,102,2500000,24000,2900000,68,75,22
247534,227,2600000,3000,2800000,68,77,20
223727,528,1200000,4000,1400000,68,71,27
228591,424,2300000,3000,2200000,68,75,24
234223,331,2500000,4000,2000000,68,76,24
238319,345,2800000,8000,3200000,68,80,21
228080,13,2700000,16000,2700000,68,78,22
199665,337,1000000,5000,1200000,68,68,29
218353,146,1100000,7000,1800000,68,69,28
200425,157,1100000,11000,1700000,68,69,28
198377,388,1100000,8000,1500000,68,68,28
196072,407,375000,4000,468000,68,68,38
194024,335,1100000,7000,1100000,68,68,29
189920,378,600000,5000,1100000,68,68,32
232929,323,850000,5000,844000,68,68,31
251105,342,2700000,9000,0,68,77,20
209378,104,625000,4000,580000,68,68,33
232162,602,1400000,2000,1300000,68,71,25
247266,446,1500000,4000,1300000,68,71,23
251362,507,1100000,4000,1000000,68,68,29
189691,414,1200000,2000,1100000,68,68,30
186595,322,875000,15000,1200000,68,68,31
186876,603,825000,3000,1200000,68,68,31
240115,99,2500000,14000,2300000,68,77,23
229620,564,1300000,3000,0,68,68,26
248564,124,2600000,4000,2600000,68,78,20
198133,349,1100000,11000,1500000,68,68,28
205557,177,1400000,7000,2300000,68,69,25
225270,174,2400000,6000,2500000,68,75,24
251126,439,130000,2000,131000,68,68,37
199159,308,1000000,4000,938000,68,68,30
205559,321,1200000,7000,1900000,68,68,28
167159,564,400000,2000,406000,68,68,34
235511,187,1100000,550,1700000,68,68,29
232440,28,2600000,14000,2500000,68,77,22
239608,461,2300000,3000,1900000,68,75,24
188383,223,800000,4000,1000000,68,68,32
233152,104,1700000,29000,0,68,74,23
195020,164,1200000,8000,1600000,68,68,29
239050,103,1300000,20000,1900000,68,70,27
243402,505,1900000,5000,2000000,68,74,24
193226,227,1200000,4000,1700000,68,68,28
200395,295,825000,3000,979000,68,68,31
212939,522,1400000,2000,1800000,68,71,27
215755,457,1200000,5000,1200000,68,68,29
219595,277,1600000,2000,1600000,68,71,24
227787,501,1400000,2000,1300000,68,69,26
257265,231,1800000,5000,2500000,68,74,22
239307,546,2700000,5000,2100000,68,76,21
212428,540,1400000,3000,1800000,68,69,27
225996,469,1300000,3000,1300000,68,69,27
205556,246,1300000,9000,1600000,68,69,25
237024,116,2600000,6000,2800000,68,79,21
229619,465,1400000,2000,1300000,68,71,26
225273,476,1800000,5000,1600000,68,74,23
248061,340,1600000,5000,1600000,68,71,25
235005,354,1600000,4000,1700000,68,72,25
251901,353,1600000,3000,2400000,68,73,25
208894,361,1200000,3000,1100000,68,71,27
214014,241,1200000,2000,1200000,68,68,29
217086,319,1200000,10000,1400000,68,68,30
230143,224,1200000,13000,1700000,68,70,28
176895,226,130000,2000,210000,68,68,36
255487,425,1300000,12000,1500000,68,68,27
202889,332,1400000,9000,2100000,68,71,26
225785,396,2700000,4000,2900000,68,78,22
237823,1,3000000,36000,4500000,68,81,21
241405,504,525000,500,860000,68,68,35
234994,243,1300000,3000,1400000,68,72,27
211955,459,1200000,6000,1500000,68,69,28
222969,315,450000,11000,650000,68,68,34
252146,129,2600000,9000,0,68,76,23
244466,429,1500000,4000,1600000,68,71,26
177138,262,575000,4000,675000,68,68,34
236530,369,2600000,8000,2700000,68,78,21
207858,106,1200000,4000,1400000,68,68,29
204786,451,1000000,5000,1000000,68,68,28
198642,488,825000,2000,844000,68,68,31
193272,572,1100000,4000,1100000,68,70,27
205555,177,1000000,6000,1600000,68,68,31
212487,508,1900000,11000,2000000,67,74,24
206089,546,1400000,4000,1400000,67,72,25
235782,327,1400000,3000,2000000,67,72,24
220677,393,2300000,12000,2300000,67,75,23
242183,365,2300000,9000,0,67,77,21
214024,241,1000000,950,962000,67,70,27
193796,385,875000,2000,810000,67,67,30
215817,214,1300000,3000,1300000,67,70,26
229129,298,800000,500,1300000,67,67,32
252937,94,2200000,8000,2300000,67,75,19
215818,66,2000000,3000,1900000,67,74,24
233226,438,1200000,3000,1100000,67,70,26
232454,523,325000,2000,344000,67,67,34
209413,600,875000,2000,878000,67,67,29
183559,459,750000,5000,853000,67,67,31
250909,587,1400000,2000,1400000,67,72,25
229894,377,1400000,4000,1500000,67,72,25
251677,381,2300000,3000,2800000,67,76,22
244993,382,1400000,4000,1400000,67,72,24
242716,295,1600000,3000,1500000,67,72,24
228893,263,1900000,4000,1700000,67,74,24
178461,538,800000,5000,719000,67,67,32
247069,196,180000,500,323000,67,67,36
234014,244,1200000,4000,1600000,67,67,24
235548,212,1100000,6000,1600000,67,68,27
236037,485,1600000,3000,1700000,67,73,24
208158,331,1300000,5000,1400000,67,69,26
208157,550,1000000,4000,1200000,67,67,28
190497,313,1000000,4000,1100000,67,67,29
228627,115,1100000,11000,1300000,67,68,27
196883,604,525000,500,753000,67,67,33
228101,507,1400000,3000,1300000,67,72,25
212481,473,1300000,2000,1400000,67,69,26
215570,516,1300000,5000,1700000,67,71,25
164610,66,200000,2000,240000,67,67,36
222226,70,0,0,0,67,67,32
222225,236,900000,5000,1200000,67,67,29
227857,289,1500000,4000,1500000,67,72,24
243985,448,850000,3000,1100000,67,69,29
231184,513,2100000,3000,1900000,67,74,23
255505,370,1300000,4000,1300000,67,71,25
208914,115,325000,11000,468000,67,67,34
231442,374,2300000,6000,2300000,67,75,22
241410,165,2600000,11000,0,67,83,18
234258,605,2200000,5000,0,67,77,22
239378,108,2300000,8000,2400000,67,75,22
200466,365,700000,7000,880000,67,67,29
197904,379,975000,5000,1100000,67,68,28
230172,180,875000,4000,1300000,67,69,28
244234,498,2500000,4000,0,67,79,21
221713,356,925000,3000,943000,67,67,28
184336,294,800000,3000,748000,67,67,32
179984,471,700000,4000,834000,67,67,31
246282,204,2200000,6000,2600000,67,77,22
173834,606,750000,4000,963000,67,67,31
203283,245,1200000,4000,1600000,67,68,27
258306,420,1600000,2000,2300000,67,73,23
162052,511,110000,1000,263000,67,67,35
156164,516,475000,5000,648000,67,67,33
216836,429,1000000,3000,1200000,67,67,28
254211,503,2200000,500,2400000,67,75,21
229891,84,2200000,8000,2000000,67,75,22
252545,607,975000,7000,1200000,67,67,30
189186,516,975000,5000,1300000,67,67,30
203781,295,925000,3000,943000,67,67,28
254210,503,2000000,500,2200000,67,74,22
252930,475,2300000,2000,3300000,67,81,19
230428,400,1000000,8000,1500000,67,67,28
205378,534,875000,2000,1100000,67,68,27
208668,520,1500000,2000,1800000,67,71,24
228378,107,2100000,6000,2200000,67,74,24
229912,474,2000000,3000,1900000,67,74,22
246808,438,1400000,3000,1200000,67,71,24
192792,137,170000,500,715000,67,67,34
205593,387,1100000,3000,1300000,67,69,26
212249,459,1200000,5000,1500000,67,68,26
220185,232,1500000,14000,1900000,67,72,23
170008,369,500000,7000,903000,67,67,32
241179,41,2000000,7000,2100000,67,76,22
169498,548,825000,3000,1100000,67,67,32
219670,269,1200000,6000,0,67,70,25
205846,248,925000,4000,878000,67,67,28
236307,248,1200000,4000,1200000,67,70,26
239635,450,2200000,3000,1900000,67,78,22
179731,359,975000,5000,1200000,67,67,30
230166,250,500000,4000,903000,67,67,32
186135,322,875000,14000,1200000,67,67,29
237591,318,1000000,2000,1100000,67,69,28
234007,110,1000000,9000,1500000,67,67,28
230167,400,110000,4000,241000,67,67,36
155671,608,200000,1000,216000,67,67,36
239894,312,2300000,10000,0,67,75,23
194050,18,325000,9000,680000,67,67,33
222018,367,1100000,5000,1200000,67,68,27
189536,301,1000000,6000,1100000,67,67,30
223085,516,1100000,5000,1500000,67,67,27
213869,609,1100000,2000,1400000,67,67,26
211053,590,1100000,1000,961000,67,71,25
190572,410,1100000,25000,0,67,68,27
190060,468,875000,6000,1000000,67,67,29
236043,474,2200000,3000,2100000,67,76,22
253292,209,2300000,500,3100000,67,78,21
251155,471,1400000,4000,1400000,67,72,23
247060,196,2200000,500,2800000,67,78,21
248084,385,925000,3000,878000,67,67,28
212000,392,1400000,8000,1600000,67,70,25
222235,97,700000,5000,891000,67,67,31
211742,441,850000,5000,1000000,67,67,31
245022,171,1400000,5000,0,67,72,22
190490,291,1000000,3000,975000,67,67,29
219680,466,1300000,2000,1600000,67,71,26
248097,533,1000000,4000,945000,67,67,26
242209,601,1100000,500,1700000,67,67,27
193312,473,675000,1000,761000,67,67,30
252448,417,2400000,3000,3500000,67,82,19
235552,534,475000,2000,613000,67,67,33
224544,163,875000,5000,930000,67,67,30
215328,331,1200000,4000,1300000,67,70,27
179742,438,850000,4000,844000,67,67,31
215072,413,750000,4000,798000,67,67,31
248863,490,2000000,500,2600000,67,74,24
215574,233,1500000,3000,1400000,67,72,24
230687,584,2100000,6000,1800000,67,74,24
228383,442,2200000,11000,0,67,81,21
248862,530,2000000,500,2200000,67,74,22
215067,229,1200000,1000,1300000,67,70,26
242202,124,2300000,4000,1900000,67,75,22
228883,498,2100000,4000,1900000,67,76,23
258580,65,2300000,14000,2500000,67,77,21
189717,485,825000,4000,870000,67,67,32
175893,584,750000,6000,798000,67,67,31
237333,151,2300000,5000,1900000,67,75,21
224021,349,2300000,23000,0,67,76,23
208917,51,700000,10000,808000,67,67,32
200981,527,1000000,4000,1000000,67,67,28
184084,315,550000,7000,1000000,67,67,31
242958,417,2100000,3000,1900000,67,76,21
219684,610,1300000,4000,1700000,67,70,25
241419,157,2300000,5000,3800000,67,81,19
221736,380,1100000,2000,1100000,67,67,27
177969,144,275000,6000,391000,67,67,35
248870,187,2400000,500,3100000,67,79,20
250918,464,1200000,2000,1300000,67,70,25
204071,411,975000,3000,979000,67,67,30
235303,512,2200000,2000,1700000,67,76,21
258343,235,2200000,500,2900000,67,77,19
222248,188,975000,6000,1100000,67,67,30
200235,425,1000000,11000,1300000,67,67,28
232489,427,1000000,3000,1000000,67,67,28
248105,451,2100000,3000,1700000,67,76,22
215594,532,875000,3000,810000,67,67,30
234282,389,1500000,3000,1700000,67,73,24
236330,451,1200000,2000,1100000,67,72,24
236586,239,2200000,3000,1600000,67,77,22
246321,329,2100000,4000,1700000,67,74,22
251185,499,875000,4000,1200000,67,69,28
232250,396,2100000,3000,2100000,67,75,23
190523,314,800000,500,1300000,67,67,32
236859,372,900000,6000,979000,67,67,28
251194,298,1200000,500,1900000,67,70,25
184890,537,475000,500,806000,67,67,34
244794,297,1300000,500,2200000,67,70,26
242490,277,2100000,2000,1800000,67,76,24
228410,394,1300000,14000,0,67,73,22
221756,434,1400000,3000,1300000,67,70,24
209210,199,975000,3000,906000,67,67,26
194361,491,475000,4000,438000,67,67,33
253241,303,2300000,500,2600000,67,75,23
242489,477,1500000,3000,1700000,67,72,23
225849,428,1300000,6000,1500000,67,70,25
223801,236,975000,5000,1400000,67,67,30
188968,500,675000,4000,761000,67,67,30
234278,389,1000000,4000,1300000,67,69,28
241931,256,2300000,6000,0,67,76,22
219951,593,1600000,2000,1500000,67,73,24
248111,451,1100000,4000,1100000,67,68,26
198704,164,950000,6000,1300000,67,67,27
203824,509,1000000,4000,1300000,67,70,26
228912,118,875000,500,1500000,67,69,28
230192,218,1000000,4000,1400000,67,67,20
231728,611,850000,3000,911000,67,67,31
242480,381,2200000,3000,2300000,67,75,23
157734,610,325000,3000,700000,67,67,33
196913,70,0,0,0,67,67,32
211249,542,675000,500,1100000,67,67,32
215601,451,1000000,5000,1000000,67,67,29
223537,417,1200000,4000,1500000,67,68,27
224305,475,1400000,3000,1500000,67,72,25
226156,251,2000000,4000,2500000,67,74,23
244267,154,2600000,1000,3600000,67,83,19
230187,343,1000000,3000,1400000,67,67,20
206635,119,1000000,3000,1100000,67,67,29
212518,70,0,0,0,67,67,34
243749,403,1300000,8000,1600000,67,70,26
242725,222,2300000,4000,2000000,67,76,21
240677,291,1400000,3000,1400000,67,73,25
238885,106,2300000,3000,1900000,67,75,23
209957,84,1100000,7000,1400000,67,71,26
204324,408,1300000,3000,1700000,67,70,25
234022,180,1200000,4000,1600000,67,67,24
239907,582,1600000,4000,1300000,67,72,24
173859,320,850000,6000,1300000,67,67,31
233763,515,2000000,3000,0,67,75,21
205603,485,1000000,5000,1200000,67,67,28
244258,89,325000,500,880000,67,67,33
239394,468,1600000,6000,1800000,67,73,24
258875,352,1500000,1000,1400000,67,72,24
228668,557,1000000,5000,1300000,67,67,30
236344,96,2400000,13000,2700000,67,79,20
226103,202,2200000,29000,0,67,76,22
181558,583,650000,2000,831000,67,67,33
184630,184,500000,11000,903000,67,67,32
258358,435,2100000,4000,2500000,67,74,21
195126,528,1000000,6000,1400000,67,67,28
212790,517,1200000,4000,1600000,67,68,27
213815,449,1400000,8000,1300000,67,70,25
171831,191,650000,3000,750000,67,67,32
222528,509,1500000,5000,1800000,67,72,24
238647,580,1400000,950,1500000,67,70,24
240439,529,2400000,2000,3800000,67,81,21
251191,466,1300000,3000,1700000,67,70,25
253239,303,1500000,500,2200000,67,73,22
214583,380,675000,1000,709000,67,67,30
202808,54,1200000,7000,1400000,67,68,27
235318,527,1500000,4000,0,67,73,23
231222,207,1500000,4000,1500000,67,72,25
238882,160,1300000,5000,1600000,67,70,25
211746,428,1000000,7000,1200000,67,67,28
204322,496,1100000,3000,1400000,67,67,26
215309,439,1000000,5000,1100000,67,67,29
235022,459,2300000,8000,0,67,75,22
211982,567,1200000,2000,1300000,67,70,25
244749,94,1500000,11000,2000000,67,73,24
230413,180,875000,5000,1300000,67,67,28
221709,313,1300000,2000,1300000,67,70,24
221197,555,1600000,5000,2100000,67,73,23
200461,457,975000,4000,979000,67,67,30
222991,358,975000,5000,943000,67,67,30
229900,143,2100000,6000,2000000,67,78,23
163340,509,500000,6000,700000,67,67,34
178187,478,325000,3000,399000,67,67,34
200502,419,675000,2000,814000,67,67,30
182837,516,1000000,6000,1400000,67,67,29
205618,433,1400000,5000,1500000,67,72,25
215097,609,1000000,2000,1300000,67,70,26
200770,492,1000000,2000,938000,67,67,28
234817,296,2100000,5000,2000000,67,78,23
231489,612,325000,1000,500000,67,67,33
217153,100,825000,7000,1000000,67,67,31
193344,296,975000,6000,1100000,67,67,30
247360,330,2400000,1000,3100000,67,86,18
200256,596,875000,1000,943000,67,67,29
225853,312,2300000,3000,2200000,67,75,23
180287,282,350000,3000,344000,67,67,38
220479,442,1300000,5000,1200000,67,70,26
245054,294,2300000,3000,1700000,67,75,22
241726,280,2100000,500,2900000,67,78,20
237630,448,2400000,4000,0,67,80,21
250941,325,2400000,3000,2800000,67,80,21
230200,343,1000000,3000,1400000,67,67,20
201523,311,925000,3000,943000,67,67,28
192561,483,1000000,5000,1200000,67,67,28
251699,70,0,0,0,67,67,32
233781,170,2300000,9000,2400000,67,77,22
225077,324,1500000,2000,0,67,72,23
224821,375,850000,6000,943000,67,67,29
213301,553,1500000,3000,1500000,67,72,23
229428,475,1300000,3000,0,67,70,25
210484,452,1300000,7000,1400000,67,69,25
238643,493,1000000,6000,1200000,67,67,28
187701,245,900000,3000,1100000,67,67,29
235059,395,2300000,4000,2500000,67,77,21
232499,542,850000,500,1300000,67,67,30
231219,260,2100000,500,2400000,67,75,24
230963,512,1500000,4000,1400000,67,72,25
237420,443,1900000,4000,1700000,67,74,21
239703,365,1300000,8000,1600000,67,70,25
188779,414,825000,2000,781000,67,67,30
199747,559,900000,5000,781000,67,67,29
242249,256,2700000,4000,3600000,67,84,20
186950,481,950000,3000,1100000,67,68,29
165190,602,500000,2000,469000,67,67,33
241474,442,2300000,4000,1700000,67,76,21
235360,40,2300000,8000,2500000,67,77,21
243778,595,2000000,650,1400000,67,75,23
228419,395,2100000,4000,2300000,67,76,22
194885,391,850000,5000,906000,67,67,30
233795,322,2300000,12000,2700000,67,77,21
238662,361,2400000,2000,2600000,67,80,21
192067,463,825000,2000,750000,67,67,32
229956,330,2000000,3000,1600000,67,77,23
191556,438,800000,4000,750000,67,67,32
219461,363,1900000,6000,1600000,67,74,23
244040,365,1200000,9000,1500000,67,68,26
239945,274,2300000,13000,2300000,67,77,22
231753,223,2300000,3000,2400000,67,76,22
229705,162,1900000,5000,2100000,67,74,22
192328,452,1000000,8000,1100000,67,67,29
192072,451,1000000,5000,1000000,67,67,29
257352,458,1600000,4000,1500000,67,72,23
212040,476,2100000,4000,1500000,67,75,23
192582,497,875000,1000,1000000,67,67,29
251975,409,1200000,3000,1300000,67,70,26
251719,70,0,0,0,67,67,27
237895,478,1500000,3000,1500000,67,71,24
212807,191,1300000,3000,1500000,67,69,25
212039,175,900000,12000,1100000,67,67,29
207943,491,1200000,5000,0,67,68,27
223569,120,1200000,9000,2000000,67,68,27
190530,315,850000,9000,1300000,67,67,29
252485,377,2300000,4000,2100000,67,76,23
220230,281,1500000,3000,1600000,67,73,24
238683,539,1500000,1000,1500000,67,73,23
228682,179,1400000,4000,1300000,67,71,23
171087,377,375000,4000,426000,67,67,34
193097,595,825000,1000,906000,67,67,30
255565,358,2000000,4000,1700000,67,74,23
239437,242,1100000,500,1800000,67,67,27
215370,357,1100000,9000,1300000,67,69,26
224330,436,1300000,2000,1400000,67,70,26
171082,382,625000,5000,653000,67,67,33
163652,583,325000,1000,385000,67,67,35
213323,286,1000000,6000,1300000,67,69,28
214603,494,230000,500,301000,67,67,36
241741,288,2100000,3000,2000000,67,74,22
220491,204,1200000,8000,2000000,67,68,26
229707,384,2300000,3000,2000000,67,76,23
238923,288,1300000,3000,1600000,67,70,25
258384,185,1500000,500,2300000,67,73,23
236368,204,2300000,6000,3100000,67,78,22
213328,337,1500000,8000,0,67,73,23
202064,565,425000,500,699000,67,67,35
255055,185,925000,500,1400000,67,67,28
246351,129,2500000,3000,2500000,67,79,20
230991,266,1000000,4000,1100000,67,67,29
208974,101,1100000,12000,1400000,67,67,27
222031,70,0,0,0,67,67,29
257358,531,1000000,4000,1100000,67,67,30
253262,489,2200000,500,2400000,67,75,23
246350,315,2500000,7000,4500000,67,82,20
222286,424,1200000,2000,1600000,67,70,24
215118,472,325000,1000,324000,67,67,36
199498,548,1100000,2000,1400000,67,67,27
253257,135,2300000,8000,2500000,67,79,20
224337,263,925000,5000,975000,67,67,28
225105,92,2300000,6000,2400000,67,77,22
208989,535,1200000,15000,1700000,67,68,27
232811,329,1000000,5000,975000,67,67,28
223826,50,825000,7000,1000000,67,67,30
197716,191,1000000,3000,1100000,67,67,30
224855,221,1600000,9000,2100000,67,73,24
184913,394,675000,5000,725000,67,67,32
186449,508,850000,13000,1200000,67,67,30
205138,440,975000,500,1600000,67,67,30
220754,207,1100000,4000,1200000,67,69,27
213588,413,325000,3000,580000,67,67,33
246866,272,2200000,3000,2800000,67,77,20
234834,89,1400000,500,2300000,67,71,25
52306,393,400000,11000,618000,67,67,35
187218,274,775000,11000,1100000,67,68,30
257362,531,2100000,3000,1800000,67,75,24
203603,457,875000,4000,878000,67,67,29
242003,181,2200000,4000,2200000,67,76,21
183377,465,825000,2000,781000,67,67,30
162900,199,475000,3000,469000,67,67,34
239701,56,2400000,7000,2600000,67,79,20
214615,277,650000,2000,665000,67,67,33
233812,217,2200000,7000,2200000,67,76,22
205655,535,1100000,13000,1500000,67,69,27
253526,588,1000000,500,1600000,67,67,29
226646,380,750000,2000,743000,67,67,31
203606,271,1000000,6000,1500000,67,67,28
243793,582,1500000,4000,1300000,67,72,23
237909,523,1200000,2000,1200000,67,68,26
210005,363,1200000,6000,1200000,67,69,26
236629,506,2200000,2000,2000000,67,75,23
254548,21,2500000,9000,3800000,67,83,19
188756,394,750000,5000,798000,67,67,31
230485,250,1100000,4000,1600000,67,67,20
232533,329,800000,4000,894000,67,68,28
185171,483,500000,4000,544000,67,67,33
248112,335,1500000,6000,1500000,67,72,25
258908,281,2300000,11000,0,67,79,20
242266,410,1800000,3000,1400000,67,74,22
182365,548,550000,2000,875000,67,67,31
214877,465,1600000,2000,1500000,67,73,23
200793,535,1200000,13000,1600000,67,70,26
210521,252,1000000,7000,1500000,67,67,29
182617,516,850000,6000,1200000,67,67,31
213338,412,1000000,4000,969000,67,67,28
251994,368,1400000,2000,1900000,67,72,24
228704,485,1200000,4000,1200000,67,69,26
233053,252,2300000,6000,2400000,67,75,23
234843,286,2100000,5000,2000000,67,76,22
247643,235,2100000,500,2600000,67,76,24
233564,601,1300000,500,2000000,67,72,26
105308,301,110000,2000,120000,67,67,41
241500,260,1100000,500,1800000,67,67,27
241240,382,1600000,5000,1700000,67,73,23
207712,104,925000,3000,991000,67,69,27
236369,143,2400000,6000,3000000,67,80,22
224608,48,850000,4000,1000000,67,67,30
225632,109,1600000,11000,2000000,67,72,23
218464,380,850000,2000,911000,67,67,31
